id,user,tweet,date,query,polarity
1579209567766196225,Medulla1976,Je regarde en replay #quelleépoque et #SandrineRousseau se fait d'enfoncer par #LéaSalamé et #ChristopheDechavanne.,2022-10-09 20:37:55+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579209548472389632,GuillaumeBen44,"@Ecolaw2 @FranceInsoumise Je me demandais aussi comment iels faisaient à la FI, puisqu’iels ont pas de Sandrine Rousseau sur qui tout blâmer 😁",2022-10-09 20:37:51+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579208686517780480,LECOMTEStphane4,"Je ne comprends pas logiquement (pour ne pas dire intellectuellement...) comment Sandrine rousseau peut être reçue aussi souvent. 
Léa salamé peut m'expliquer.. 
A part faire le buzz elle n'apporte rien. 
Est-ce là votre vision du journalisme ?",2022-10-09 20:34:25+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579208581802766337,F_Talamoni,"Sandrine Rousseau parle des 5 dernières années toi d’1/4 de siècle, t’as pas l’impression d’être hors sujet? 
Un conseil d’AESH Damien, relis bien la consigne. https://t.co/qg9bqIcRaP",2022-10-09 20:34:00+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579208225307885568,ErivDavid,@caissesdegreve Qu'en pense Sandrine Rousseau?😂,2022-10-09 20:32:35+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579208081166069760,FSA0698,"@verity_france Ben alors , Sandrine Rousseau nous a bien dit qu’il fallait manger nos morts ! Gavin Newsome , gouverneur de Californie a aussi proposé de faire de nos morts du compost! Ces socialos , écolos sont devenus fous ..,bon, ils l’étais peut-être déjà 🥴",2022-10-09 20:32:01+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579207576692359169,LIEVREMONTpasc1,L’avenir de nos déplacements et qui satisfera même Sandrine Rousseau https://t.co/YDbAli2aGG,2022-10-09 20:30:01+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579207391211851776,drevet_drevetph,@emma_ducros Encore Sandrine Rousseau. Elle vous obsède. Vous devriez tenter votre chance. Vous formeriez un beau couple.,2022-10-09 20:29:16+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579207153071849472,FranceEternel06,"Je suis mdr en imaginant la gueule des néo féministes qui regardent ce film, qui réduit les blondes à de simples objets sexuels! J'imagine Sandrine Rousseau et toute sa clique...😂😂😂 https://t.co/nlYo0LBOKt",2022-10-09 20:28:20+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579205711174606848,lordsobo,"Le mec c’est un condensé de Sandrine Rousseau, de Méluche et de Lalanne.  https://t.co/3WaT1Ehamd",2022-10-09 20:22:36+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579205223268364288,djoulye,"Très bien résumé ma pensée ce ""vous n'avez pas le monopole du féminisme"".
Moi même je ne me retrouve pas du tout dans le féminisme défendu par Sandrine Rousseau https://t.co/5GEr4pQtts",2022-10-09 20:20:40+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579204318968053760,NRJC95,"Conflit d'intérêts or not ? 😂😂🤗
#JulienBayou vs #SandrineRousseau https://t.co/M3JjFUs7CZ",2022-10-09 20:17:04+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579204259836743680,AustraliaMicke,"@Marjo2102 Qui a donnez une carte d´identité Française à ça?
Quand tu es chef d´entreprise et que ce truck dans son entretien d´embauche vient t´expliquez sa motivation, tu te dis,Sandrine Rousseau a raison le voile embelli tellement que toute la connerie reste à l´intérieur..",2022-10-09 20:16:50+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579203862753267712,CIRE1418,"Il y’a longtemps qu’elle est flinguée votre ""carrière""😤

Sandrine Rousseau : ""Je me suis dit : je suis en train de flinguer ma carrière politique"" https://t.co/XvQCiFWWQW",2022-10-09 20:15:15+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579203040598724608,drevet_drevetph,"@emma_ducros J'ai du mal à comprendre votre réaction. A quoi bon vous intéresser à Sandrine Rousseau et à ses opinions ? Laissez-la faire son cirque. Si c'est si ridicule que ça, en quoi ça vous concerne?",2022-10-09 20:11:59+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579201980094091264,GareAuxGaffes,"@theo_fievre @InsoumisJeunes @JeunesFI85 @JLMelenchon @NUPES_2022_ @NUPES_85_22 Theo est un homme soja, Sandrine Rousseau COMPATIBLE.",2022-10-09 20:07:46+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579201937647755264,DonaldDucket,"@Elli_Tessier_ @sandrousseau L’Observatoire politique #Elabe – Octobre 2022

Sandrine Rousseau ne semble pas bénéficier de ses différentes prises de parole, elle enregistre une baisse de 3 points à 7% (après -1 le mois dernier)

Juste Derrière 
@AQuatennens
 
La Loose chez #EELV 
😂 https://t.co/3TRuvHhjFp",2022-10-09 20:07:36+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579201650006585344,dandy_ludik,@juliehaviland2 On peut quand même dire que Sandrine Rousseau est très clivante y compris chez les féministes et les femmes. Non?,2022-10-09 20:06:28+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579201559363170305,babtousolide5,"@Jackyoh971 @SecondW39347699 @goodbyefarew3ll @UsulduFutur Sandrine rousseau est détesté par la majorité des électeurs verts.
Tu n'as pas une gauche, mais plusieurs. 
Usul ne fait pas l'unanimité à gauche.",2022-10-09 20:06:06+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579200269099102210,loupdmer,"@MolloyWatt Vu la lourdeur de la révélation, Bayou n'a pas vu d'autre choix que de démissionner.
Mais aujourd'hui personne ne veut analyser les choses de cette manière en étant plus équilibré.
On veut la peau de Sandrine Rousseau car elle a dit la vérité..",2022-10-09 20:00:58+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579199943742353408,titechofie,"""Ah mais moi j'étais trop pour l'égalité femme/homme, et puis un jours j'ai vu Sandrine Rousseau parler et j'ai décidé de devenir masculiniste""
Personne, jamais.",2022-10-09 19:59:41+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579199941599465472,titechofie,"C'te blague, si Sandrine Rousseau crée chez vous un ""sentiment antiféministe"", breaking news, c'est que vous n'avez jamais été féministe à la base (et que vous n'aviez absolument pas l'intention de le devenir) https://t.co/UtXIId5uOy",2022-10-09 19:59:40+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579199412835753984,Christo_5900,Bravos @LeaSalame de remettre #SandrineRousseau à sa place 👌 https://t.co/KdWEInFJ5K,2022-10-09 19:57:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579199128470695936,loupdmer,"@MolloyWatt En effet, parler des tentatives de suicides montrait deux choses : Sandrine Rousseau était sans doute ulcérée par l'injustice de la situation puisque ce n'était pas connu, mais également qu'elle ne maîtrisait pas la portée de ce qu'elle révélait d'un seul coup publiquement.",2022-10-09 19:56:26+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579198842360455168,tristancabello,3/ ...et ils ont peur qu’elle balance tout sur la place publique. Il y a une forme de tétanie. […] Je cite un cadre : c’est une grenade dégoupillée permanente.” #SandrineRousseau #EELV #MeTooPolitique,2022-10-09 19:55:18+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579198629536927744,Ekiwolf,"Du coup, un individu qui ne tue qu'une fois n'est pas un meurtrier ? Intéressant le raisonnement des gens de gauche. Je pensais que Sandrine Rousseau était une exception bien perchée au sein la #NUPES mais en fait non ; ça se généralise à une vitesse !! #Mélenchon #Quatennens https://t.co/CaEoD1UXys",2022-10-09 19:54:28+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579197705364328448,bapper95,@babtousolide5 @Herv75991229 @NatArtus @UPR_Asselineau @sandruisseau Sur le fond oui mais sur la forme on parle d’Asselino. Je te rassure tu passes ce fou dans les médias il ne sera là malheureusement pas élu. Il faut avoir un action plan crédible derrière. Tu auras beau passer Sandrine rousseau dans les médias elle ne sera pas élue car folle,2022-10-09 19:50:47+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579197492935397376,FrenchyInLondon,"@sandrousseau A défaut d’avoir un soupçon d’intelligence, de charisme, d’idées, elle fait le buzz. Sandrine Rousseau, c’est les Kardashian du politique. Avec moins de followers.",2022-10-09 19:49:57+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579197457325764608,Boursomator,@QuelleEpoqueOff @LeaSalame @sandrousseau je ne connais aucune femme qui apprécie Sandrine Rousseau,2022-10-09 19:49:48+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579196645161697289,coucou564,@QuelleEpoqueOff @MaceScaron @LeaSalame @sandrousseau J’ai souvent l’impression que #SandrineRousseau ne pense même pas ce qu’elle dit .. tout est tellement  imposture et ruse chez cette nana ..,2022-10-09 19:46:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579195077582557184,Strombo18023904,"@BFMTV De quoi le ""contraire"" ? C'est le féminisme qui incarne Sandrine Rousseau en politique ? C'est la politique qui incarne Sandrine Rousseau en féminisme ?",2022-10-09 19:40:21+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579194880559308802,BoulangerJol2,"@YokoKhany @emma_ducros Sandrine Rousseau a deux défauts, conne et arriviste. Si EELV veut survivre, il faut s'en débarrasser.",2022-10-09 19:39:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579194732840112128,2niGln,Sandrine Rousseau au stade OKLM derrière Karim Ghezzal… #LOUUBB,2022-10-09 19:38:58+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579194587339714560,obut69,"L’écologie a perdu Bruno Latour et récupère Sandrine Rousseau 😩 
C’est une catastrophe pour l’Ecologie",2022-10-09 19:38:24+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579194128055021570,viking5949,@juliehaviland2 Sandrine Rousseau complètement déconstruite du cerveau continue dans sa connerie chronique du féminisme radical,2022-10-09 19:36:34+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579193991660474368,jaguard22222,“Elle est allée trop loin” : Julien Bayou contre-attaque et étrille Sandrine Rousseau https://t.co/7u3tyn2CYx,2022-10-09 19:36:02+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579193707580256258,GattepailleMy,"@AnthonyComedien Sandrine ROUSSEAU dit n'importe quoi pour se faire remarquer. 
Plus grave elle est souvent méchante et elle est tombée dans un wokisme complètement délirant.
Honte à Sandrine ROUSSEAU..",2022-10-09 19:34:54+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579193216817303555,M0rketid,T'avais envie d'annoncer au monde ton diagnostic de retard mental ou quoi fils de pute même Sandrine Rousseau n'aurait pas osé https://t.co/AZP1YKL6tk,2022-10-09 19:32:57+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579193130867634176,MouquetAriane,"Donc là t'as Sandrine Rousseau qui fait un tweet réponse humoristique à un tweet humoristique qui la mentionne et il y a quand même des gros connards pour la traiter de nazie
Je deviene fou https://t.co/zhVumd6g8n",2022-10-09 19:32:37+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579192501294202880,Jeanjean5183,"Sandrine Rousseau, la polémique spectacle https://t.co/AUalybyx8r 

Si c'est ça être féministe... alors bon nombre de femmes vraiment ""libres et intelligentes""... doivent sembler être ""en dehors des clous"" pour la foldingue de Rousseau !!!",2022-10-09 19:30:06+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579192183756050433,JClaude_Dusse,"Non seulement Sandrine Rousseau est à fuir, mais Léa Salamé également. @LeaSalame @France2tv #Rousseau https://t.co/G0Vfs6guzr",2022-10-09 19:28:51+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579191394752548864,GattepailleMy,"@AnthonyComedien Sandrine ROUSSEAU dit n'importe quoi pour se faire remarquer. 
Plus grave elle est souvent méchante et elle est tombée dans un wokisme complètement délirant.
Honte à Sandrine ROUSSEAU.",2022-10-09 19:25:43+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579191005852897287,LemortAlex,"@paul_denton Sandrine Rousseau n'est pas la dernière à taper sur EELV. Pendant les présidentielles, c'est probablement la personne qui a le plus tiré sur Jadot. Pas étonnant que les médias s'intéressent à elle, la moindre de ces petites phrases est bankable et génère plusieurs papiers",2022-10-09 19:24:10+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579190897220075520,JvlJeannine,"Mieux vaut en rire (ou pas) : Quatennens, Panot, Pannier-Runacher, Obono, Bertrand et Sandrine Rousseau https://t.co/HJ9Ou2DsPZ via @bvoltaire",2022-10-09 19:23:44+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579190842816102401,Keuh_Keuh,"@MarxFanAccount Enfin si c'est des verts façon Sandrine Rousseau, ils peuvent se préparer à se peler et retourner vivre dans des grottes et sucer des cailloux.",2022-10-09 19:23:31+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579190832544251904,Nico4807,@AnthonyComedien Simone Veil avait quand même plus de classe que Sandrine Rousseau,2022-10-09 19:23:29+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579189889895399424,FffffySfff,"@ClaireJardin1 Quand je vois Michel Cymes et Sandrine Rousseau discuter sur un plateau de France 2, je suis ravi de ne plus avoir de TV depuis plus d'une décennie. 🤓",2022-10-09 19:19:44+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579189501137924097,AnnickQuemper,"@Mysterytrains @franceinfo #LATOUR Yannick Jadot salue ""un immense intellectuel"", Sandrine Rousseau remercie un philosophe qui a ""tant apporté à l'écologie"", Anne Hidalgo rend hommage à ""un grand humaniste"". Les hommages pleuvent ce midi après la disparition du penseur Bruno Latour à l'âge de 75 ans.",2022-10-09 19:18:11+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579189307440787456,Robinsonjacouil,@EELVToulouse Vous n'avez plus aucune crédibilité. Des opportunistes simplement à l'image de Sandrine Rousseau.,2022-10-09 19:17:25+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579189033120694274,AdelpheCareme,"@CGTChomeurs56 @LesEchos Ca ne va rien dire, Sandrine Rousseau qui a comparé des militants à des membres du KKK parce que Blancs n'a même pas été inquiétée.",2022-10-09 19:16:20+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579188051938770945,BaudiniereJean,"Sandrine Rousseau : ""Je me suis dit : je suis en train de flinguer ma carrière politique"" https://t.co/GZ9DFQX0J3 via @ladepechedumidi",2022-10-09 19:12:26+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579187106504904704,blebas7,"La Farce Tranquille #72 : spécial Sandrine Rousseau, affaire Quatennens,... https://t.co/BEuRkLA2kU via @YouTube",2022-10-09 19:08:40+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186933686710272,JoanBasile8,"@AurelieAnneThos @trotskid @sandrousseau Et au passage mettre JLM qui explique qu’une gifle ça va, et Sandrine Rousseau qui dit que personne ne s’est mise à la place de la victime de violence dans le traitement médiatique de l’affaire Bayou… ça n’est pas non plus rendre service à « la gauche » féministe.",2022-10-09 19:07:59+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186629100519424,YannLeGales,"""Quelle époque !"" : ""Vous n'avez pas le monopole du féminisme"", lance Léa Salamé à Sandrine Rousseau https://t.co/Z4svVdRoDs",2022-10-09 19:06:46+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186306470801408,kenny33800,"@RaphaelleRL @sandrousseau Malhuret disait sandrine Rousseau fait avancer le féminisme en moonwalk.

Tant qu'elle pense que l'outil d'asservissement patriarcal est un embellissement aucune issue, c'est la faute a Rousseau.",2022-10-09 19:05:29+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186304310726656,JeanTube19,@20Minutes Sandrine rousseau l'a félicité ?,2022-10-09 19:05:29+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186255908466688,ian_levant,Sandrine Rousseau en pleine réflexion… #SandrineRousseau https://t.co/miZAGiZ1yT,2022-10-09 19:05:17+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186066577580035,JosephEbounda,"@salomesaque Au dire de Sandrine Rousseau député LFI, la France a elle aussi une tolérance de façade,  elle pourrait vous le confirmer.",2022-10-09 19:04:32+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579186006309281792,pattyhewespower,C’est moi ou #mélenchon ET #sandrinerousseau (parité) sont juste gênants ? https://t.co/ARhnYM6qRm,2022-10-09 19:04:18+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579185260180361216,pattyhewespower,"@QuelleEpoqueOff @LeaSalame @sandrousseau Quand Sandrine réalise qu’elle n’est pas le symbole qu’elle pensait être 

Toujours ce problème : confondre LES femmes avec DES femmes. 

Oui #sandrinerousseau respectez la parole d’une femme qui vous parle. Saches entendre la parole d’une #femme",2022-10-09 19:01:20+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579185169424355328,Kabouni1,@gaulois94 L'homme idéal déconstruit de Sandrine Rousseau.,2022-10-09 19:00:58+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579184604967489536,ObiOneZer,"Il aurait fallu que ce soit Sandrine Rousseau qui dénonce Adrien Quatennens, les Macronistes aurait sucer la teub du rouquin comme jamais",2022-10-09 18:58:44+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579184415452069888,kevindl33,@BFMTV Non mais achevez la!!!! Entre elle et Sandrine rousseau!!!! C’est le gros lot,2022-10-09 18:57:59+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579184095803817984,TCQNVP1,"@Midilibre Sandrine Rousseau, c'est un jour une connerie.

Vous voulez pas plutôt compiler, genre une fois / mois, ses déclarations, plutôt que d'en faire un feuilleton pour teubés ? Y'a déjà C8 et NRJ12 pour ça, merci.",2022-10-09 18:56:42+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579183631863406592,Smaloup75,@JaunesLa Ce barbecue patriarcal a-t-il reçu l'autorisation de Sandrine Rousseau ?,2022-10-09 18:54:52+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579183471821721600,_motiss,"@legumann Moi je commence à penser que ""l'OTAN"" en Russie, c'est comme ""le wokisme"" ou ""Sandrine Rousseau"" en France, un mot que les droitards ressortent par réflexe dès que quelque chose ne leur plait pas",2022-10-09 18:54:14+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579183370298613760,LettreAudio,@preparezbagarre Je ne connais pas Sandrine Rousseau. Elle n a jamais cherché le contact avec moi. Et je m’en fiche un peu. Oui elle aime le buzz. Oui elle aime les réseaux. Oui elle se sert des petites phrases pour choquer. Mais on ne le reproche pas à ses “ confrères” politiciens. Just saying.,2022-10-09 18:53:49+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579182969327353858,dubonsens666,@BFMTV @auroreberge Entre Sandrine Rousseau et son désir non avoué de travailler dans un cirque et Aurore Bergé dont les dents sont si longues qu'elles feraient rougir de jalousie un vampire on est bien servi.,2022-10-09 18:52:14+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579182696848392192,Midilibre,"""À qui je dois être loyale ?"" : Sandrine Rousseau assume avoir relayé les accusations de la compagne de Julien Bayou https://t.co/sSYUndoEUC",2022-10-09 18:51:09+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579181581214052352,saidsabristi,@jmaphatie  va devoir redoubler d'effort et taper sur la France insoumise ou Sandrine Rousseau  comme jamais cette semaine https://t.co/H8enJdXJZd,2022-10-09 18:46:43+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579180976483495937,JBrd75,@DidierMaisto @alancelin @JLMelenchon Et vous vous devriez vous mobiliser pour couper le micro à Sandrine Rousseau parce qu’il en va de la survie de votre mouvement 🤪,2022-10-09 18:44:19+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579180169600065536,RanyTig,@mompontet Sandrine rousseau ´ n a pas été condamnée plusieurs fois pour incitation à la haine,2022-10-09 18:41:06+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579179222484258821,herodote1789,"@dr_l_alexandre @sandrousseau Sandrine  a fait acheter 1000 machines de ce type : 10 par départements, 48 500 paniers en osier et 150 tonnes de sciure. Je ne vois pas où elle nous conduit. #SandrineRousseau https://t.co/cs4HaJxX9I",2022-10-09 18:37:21+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579177220861743105,FP_avocat,"En contrepoids de l'exaltation du #SandrineRousseau, place au conservatisme rance d'un @BrunoRetailleau. Il m'est arrivé de jouer enfant avec un ""baigneur"" (poupée bébé) et pourtant il ne me semble que ma conscience (quelle conscience au demeurant ?) ait été préservée... https://t.co/KZeUQSDLDd",2022-10-09 18:29:23+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579177126036934656,Jemro,"À quand une enquête sur l'hystérie collective envers Sandrine Rousseau ? Sans oublier le célèbre ""corrélation n'est pas causalité"" bien sûr https://t.co/m28XiZwcbb",2022-10-09 18:29:01+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579177063432404992,SiliconHeath,@an_conda N’est pas Sandrine rousseau qui veut !,2022-10-09 18:28:46+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579176967483838464,galularoma,"@paul_denton On ne devrait pas passer son temps à faire le procès de Sandrine Rousseau et Sandrine Rousseau ne devrait pas non plus passer son temps à faire des procès. Ce n'est pas constructif, il faut aussi proposer des idées, des deux côtés.",2022-10-09 18:28:23+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579176841990246400,A5y1N0d,@le_chaman @TaMereLaTchoin0 Il va se faire déconstruire par Sandrine Rousseau lui...,2022-10-09 18:27:53+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579175942098124800,barberousselib,"@benecologie @sandrousseau @memoristic Ben y'a la caillette, j'imagine !
Donc des traces du 4e estomac!
Je t'ai cassé un espoir de futur végétarien ?
😂 Au moins tu pourras pas en vouloir à Sandrine Rousseau.",2022-10-09 18:24:18+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579175935231655936,AlexCoeur2Lyon,"@cadu45actu Non Sandrine Rousseau 😂😂😂
Oui toi 😈😈",2022-10-09 18:24:17+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579174069974753280,lelley3013,Alloooooo Sandrine Rousseau Clémentine Autain C. De Haas.... Rien à dire ???? https://t.co/i2UDStwkXu,2022-10-09 18:16:52+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
1579174069236531201,ReconqueteHU,Une musulmane DÉTRUIT Sandrine ROUSSEAU sur le port du VOILE https://t.co/eCA4NMhRKw via @YouTube,2022-10-09 18:16:52+00:00,"client.search_recent_tweets(query='Sandrine Rousseau lang:fr',tweet_fields=['context_annotations'], max_results=100)",-1
